scaled,denoised
-0.9861277310149476,-0.9846249435336849
-0.9834555207200496,-0.9846249435336849
-0.9825260577850827,-0.9825449145976342
-0.9828978415648716,-0.9825449145976342
-0.9835019963066443,-0.9829748641536254
-0.9827816560838797,-0.9829748641536254
-0.9822936937940884,-0.9819638988502166
-0.9819683716589154,-0.9819638988502166
-0.9813177483015375,-0.9785591498604538
-0.9761359818083385,-0.9785591498604538
-0.9756944881341525,-0.9756540728774457
-0.9759500864329494,-0.9756540728774457
-0.9759500864329494,-0.975375181733038
-0.975136802007985,-0.975375181733038
-0.9750670990845772,-0.9745850056952647
-0.974439710035002,-0.9745850056952647
-0.9745791298237965,-0.9740504719523875
-0.9738587965720215,-0.9740504719523875
-0.973301110445854,-0.973016258178427
-0.9730687464548596,-0.973016258178427
-0.9718139683557092,-0.9715520962925731
-0.9716280729803201,-0.9715520962925731
-0.9714421845759204,-0.9710408038093782
-0.9709774496229422,-0.9710408038093782
-0.9718836782501065,-0.9721098723393142
-0.9726737213962787,-0.9721098723393142
-0.9715583630859228,-0.9710872839973268
-0.9709542153151396,-0.9710872839973268
-0.968955862685422,-0.9676360416490568
-0.9666554361703128,-0.9676360416490568
-0.9641226456642094,-0.9636386400354152
-0.9634952566146341,-0.9636386400354152
-0.9639832258754149,-0.9633016481584495
-0.9629608117672587,-0.9633016481584495
-0.9644479538574036,-0.9637432198661615
-0.9633790711336422,-0.9637432198661615
-0.9628911018728614,-0.9623603980096668
-0.9621707686210864,-0.9623603980096668
-0.9635417322012287,-0.9636618819348779
-0.9641226456642094,-0.9636618819348779
-0.9637276206056284,-0.9635224340212429
-0.9636579107112312,-0.9635224340212429
-0.9635184909224367,-0.963580537028948
-0.9639832258754149,-0.963580537028948
-0.9642620654530039,-0.9638594258709311
-0.9637973305000257,-0.9638594258709311
-0.9640064601832175,-0.9630227592594112
-0.9623798983042782,-0.9630227592594112
-0.9623334227176835,-0.9634527118048071
-0.9649126888103816,-0.9634527118048071
-0.964424719549601,-0.9645101640673975
-0.9649359231181842,-0.9645101640673975
-0.9659351029185378,-0.9657070637306266
-0.9658189174375459,-0.9657070637306266
-0.96739901070088,-0.9674384979847689
-0.9678172700672635,-0.9674384979847689
-0.9673060595276907,-0.9670550228338385
-0.9671434054310936,-0.9670550228338385
-0.9663533622849213,-0.9667645151233829
-0.9675151892108824,-0.9667645151233829
-0.96739901070088,-0.9671828478900716
-0.9673060595276907,-0.9671828478900716
-0.9693044121574083,-0.9687167341590762
-0.9684678934246412,-0.9687167341590762
-0.9678405043750661,-0.9656954410465498
-0.9638902747022255,-0.9656954410465498
-0.9639599845966228,-0.9637432198661615
-0.963867040394423,-0.9637432198661615
-0.9628678675650588,-0.9611867422839647
-0.9598471077981746,-0.9611867422839647
-0.9604512555689578,-0.9586534972579699
-0.9571981318110792,-0.9586534972579699
-0.9579184650628543,-0.9574565944801644
-0.9573375446288842,-0.9574565944801644
-0.9594288414608017,-0.9585837714299738
-0.9580811191594514,-0.9585837714299738
-0.9563616130783122,-0.9568290930576352
-0.9576396185142758,-0.9568290930576352
-0.9571051806378899,-0.9570382602148455
-0.9573143103210816,-0.9570382602148455
-0.957848755168457,-0.9544701535275794
-0.9514354448839102,-0.9544701535275794
-0.9505989261511433,-0.9515069442434165
-0.9527599259064685,-0.9515069442434165
-0.9510636611041214,-0.950414625563711
-0.9501109499193731,-0.950414625563711
-0.9497624074183763,-0.9496709193387086
-0.9499250615149734,-0.9496709193387086
-0.9519001728658989,-0.9521693081814159
-0.9527831671852606,-0.9521693081814159
-0.9530620067628495,-0.9525644012187872
-0.9524113764344823,-0.9525644012187872
-0.9556877414711529,-0.9563177943312046
-0.957291076013279,-0.9563177943312046
-0.9573143103210816,-0.9578168290358605
-0.9586620395934213,-0.9578168290358605
-0.95701223643569,-0.9574449752468287
-0.9582205389482459,-0.9574449752468287
-0.9592197187485993,-0.9593391013521496
-0.95980063221158,-0.9593391013521496
-0.9609624661085305,-0.9598271575703023
-0.9590338233732102,-0.9598271575703023
-0.960079471789169,-0.9592926174788732
-0.9588479279978211,-0.9592926174788732
-0.9587317425168292,-0.9588858992409701
-0.959382365874207,-0.9588858992409701
-0.9606603852521496,-0.9604895159532385
-0.9606603852521496,-0.9604895159532385
-0.9619151633513,-0.9620117867607606
-0.9624496081986754,-0.9620117867607606
-0.9627749163918695,-0.9630808587916581
-0.9637276206056284,-0.9630808587916581
-0.962914336180664,-0.9622441919409283
-0.9619151633513,-0.9622441919409283
-0.9626354966030751,-0.9629995173544985
-0.9637043862978258,-0.9629995173544985
-0.9630537559694585,-0.964010489486404
-0.9653077138689625,-0.964010489486404
-0.965725973235346,-0.9664507655066806
-0.9675151892108824,-0.9664507655066806
-0.9678637386828687,-0.9668342337694671
-0.9661442256307401,-0.9668342337694671
-0.9677010845862716,-0.9661602577324705
-0.9649591643969763,-0.9661602577324705
-0.965447133657757,-0.9648703976844691
-0.9646338492327926,-0.9648703976844691
-0.9648662201947764,-0.9656954445326578
-0.9668645658535046,-0.9656954445326578
-0.9667019117569075,-0.9662648409530535
-0.9661674669095321,-0.9662648409530535
-0.9663533622849213,-0.9663229439025836
-0.9666322018625102,-0.9663229439025836
-0.9650288742913735,-0.9643474812758607
-0.9640064601832175,-0.9643474812758607
-0.9632861269314423,-0.9626160450683994
-0.9622869471310889,-0.9626160450683994
-0.964424719549601,-0.9646960922260353
-0.9653077138689625,-0.9646960922260353
-0.9641691142798146,-0.9610472907571918
-0.9582670075638511,-0.9610472907571918
-0.9580578848516488,-0.9575611780362724
-0.9574072545232815,-0.9575611780362724
-0.9569657608490953,-0.95685233152961
-0.9570819393590979,-0.95685233152961
-0.956013063606326,-0.9551325167225304
-0.954595624439589,-0.9551325167225304
-0.9537126370912168,-0.9539472350988939
-0.9545259145451918,-0.9539472350988939
-0.9527599259064685,-0.9527968107057493
-0.9531781922438414,-0.9527968107057493
-0.9541541237944134,-0.9536915802415169
-0.9535732103314328,-0.9536915802415169
-0.9512030739219265,-0.9511118510471378
-0.9513657349895129,-0.9511118510471378
-0.9519931240390882,-0.9526108852094939
-0.9535732103314328,-0.9526108852094939
-0.9540147109766084,-0.9525179241995109
-0.9513657349895129,-0.9525179241995109
-0.9521093025490907,-0.9512164313675311
-0.9506686290745511,-0.9512164313675311
-0.954595624439589,-0.9545166305125272
-0.9547815128439887,-0.9545166305125272
-0.9544562046507945,-0.9543539471171538
-0.954595624439589,-0.9543539471171538
-0.9536429202258301,-0.9531686616589424
-0.9530387654840575,-0.9531686616589424
-0.9531084823494442,-0.9524365789554288
-0.9521093025490907,-0.9524365789554288
-0.9541773650732055,-0.9542609826823693
-0.9546885686417889,-0.9542609826823693
-0.9542935505541974,-0.9544120503230036
-0.954874464017178,-0.9544120503230036
-0.9550371181137751,-0.9547257978514455
-0.9547582785361861,-0.9547257978514455
-0.9537823400146246,-0.9527619494583172
-0.952086068241288,-0.9527619494583172
-0.9525508031942662,-0.9519717633835563
-0.9517375187693018,-0.9519717633835563
-0.9507615802477404,-0.9507748610773973
-0.9511333709985186,-0.9507748610773973
-0.9510404198253293,-0.9523319951974534
-0.9539682353900137,-0.9523319951974534
-0.9546421000261837,-0.9552487196127414
-0.9561989520107257,-0.9552487196127414
-0.9553624332779587,-0.9547258013375675
-0.9544329703429919,-0.9547258013375675
-0.9555018530667532,-0.956131869081894
-0.9571051806378899,-0.956131869081894
-0.9567566311659037,-0.9559575630594717
-0.9555018530667532,-0.9559575630594717
-0.9542470749676027,-0.9538310286655233
-0.953759105706822,-0.9538310286655233
-0.9542470749676027,-0.9535986192695923
-0.9532943707538438,-0.9535986192695923
-0.9524346177132743,-0.9522622726898291
-0.9524346177132743,-0.9522622726898291
-0.9531084823494442,-0.9521228276690406
-0.9514819134995154,-0.9521228276690406
-0.9512495495085211,-0.9511583350635238
-0.9514122105761076,-0.9511583350635238
-0.9523881421266797,-0.9517625923403773
-0.9514819134995154,-0.9517625923403773
-0.947531683826675,-0.9464752945951398
-0.9457657021589411,-0.9464752945951398
-0.946974004671497,-0.9468006658409589
-0.946974004671497,-0.9468006658409589
-0.9487864688968148,-0.948857486817493
-0.9492744311866061,-0.948857486817493
-0.949832110341784,-0.949438509574799
-0.9493906236385874,-0.949438509574799
-0.9493441480519927,-0.9489388321727135
-0.9488794130990147,-0.9489388321727135
-0.9499250615149734,-0.9496941578736715
-0.9498088760339815,-0.9496941578736715
-0.9473922710088698,-0.946440440235564
-0.9458354190243278,-0.946440440235564
-0.9458121777455357,-0.9462196459794202
-0.946974004671497,-0.9462196459794202
-0.9463930912085163,-0.9450924637284026
-0.9441391402800018,-0.9450924637284026
-0.9432793872394323,-0.9426289294493899
-0.9423266830256734,-0.9426289294493899
-0.9425822813244703,-0.9412809544242471
-0.9403283373669452,-0.9412809544242471
-0.9412578003019121,-0.9404094192187824
-0.9399100710295722,-0.9404094192187824
-0.939863602413967,-0.940235115627911
-0.9409557264165205,-0.940235115627911
-0.9394685773553862,-0.9396308486773073
-0.940142441991556,-0.9396308486773073
-0.9422104975446814,-0.9414901193429367
-0.9411183735421281,-0.9414901193429367
-0.9404909914635423,-0.9401886314145884
-0.9402353861937559,-0.9401886314145884
-0.9397706582117672,-0.9387941743406848
-0.9381673236696411,-0.9387941743406848
-0.9374702316966581,-0.9362028073905512
-0.9352859836915514,-0.9362028073905512
-0.9363548664153126,-0.9375159201838205
-0.9390270836812001,-0.9375159201838205
-0.9393059232587891,-0.9396308486773073
-0.9403050960881532,-0.9396308486773073
-0.9422569731312761,-0.9425475838951425
-0.943186436066243,-0.9425475838951425
-0.9423034417468813,-0.9423267962765582
-0.9426984737764517,-0.9423267962765582
-0.9426984737764517,-0.9421641121184864
-0.9419781335536871,-0.9421641121184864
-0.943209677345035,-0.9433493991083481
-0.9438370663946102,-0.9433493991083481
-0.9433258558550375,-0.942942678398156
-0.942907596488654,-0.942942678398156
-0.9408860165221232,-0.9404675227371707
-0.940398040290353,-0.9404675227371707
-0.9424893371222705,-0.9430937432095489
-0.9440461891068125,-0.9430937432095489
-0.9417922451492874,-0.9403048384601544
-0.9391665034699946,-0.9403048384601544
-0.940119200712764,-0.9377134695783987
-0.9356577744423296,-0.9377134695783987
-0.936610471685099,-0.9371208248341991
-0.9379814352652414,-0.9371208248341991
-0.9383299847372276,-0.9388871393316032
-0.9397938925195699,-0.9388871393316032
-0.9363083977997074,-0.9376321273524625
-0.9393059232587891,-0.9376321273524625
-0.938027910851836,-0.9370162404530527
-0.9363548664153126,-0.9370162404530527
-0.9361689710399235,-0.9361330774724269
-0.9364478106175125,-0.9361330774724269
-0.9328693716954503,-0.9327747544342148
-0.9330320257920474,-0.9327747544342148
-0.9315448837019026,-0.9302298656144703
-0.9292676984655854,-0.9302298656144703
-0.9295232967643824,-0.9289167454738935
-0.9286635437238128,-0.9289167454738935
-0.9291050373979989,-0.9317172892494051
-0.9346818289497787,-0.9317172892494051
-0.9331249769652367,-0.9324493813838973
-0.9321257971648831,-0.9324493813838973
-0.9321025628570805,-0.9327166542235323
-0.9336826561204147,-0.9327166542235323
-0.9333341066484284,-0.9330885115846292
-0.9331946868596339,-0.9330885115846292
-0.9338685445248144,-0.9331001274417476
-0.9326834763200611,-0.9331001274417476
-0.9314519394997027,-0.9307179273564377
-0.9303365811893467,-0.9307179273564377
-0.9311498656143111,-0.9315197463512348
-0.9322419896168644,-0.9315197463512348
-0.9314984081153079,-0.9320310430479133
-0.9329158472820449,-0.9320310430479133
-0.9329623158976501,-0.9328677196490816
-0.9331249769652367,-0.9328677196490816
-0.9305689451803411,-0.930055557825968
-0.9298950875151607,-0.930055557825968
-0.9293606426677853,-0.9287772991692983
-0.9285473582428209,-0.9287772991692983
-0.9305224765647359,-0.9311711309447882
-0.9321722797224672,-0.9311711309447882
-0.9283149942518265,-0.9268947767628433
-0.9258286793323177,-0.9268947767628433
-0.9237606168082029,-0.922815962156771
-0.922226992160474,-0.922815962156771
-0.919578023144368,-0.9193878973246253
-0.9195547818655759,-0.9193878973246253
-0.9160228185301084,-0.9165640968675371
-0.9174634850336585,-0.9165640968675371
-0.9183464793530202,-0.9182025987789391
-0.9184161892474174,-0.9182025987789391
-0.9179049787078446,-0.9149720715363542
-0.912397897050462,-0.9149720715363542
-0.9153257195861358,-0.9148558737390745
-0.9147448061231553,-0.9148558737390745
-0.9142335955835825,-0.9145072524230985
-0.9151398242107467,-0.9145072524230985
-0.9116543294908843,-0.9104749012267039
-0.9096559768611667,-0.9104749012267039
-0.9108642863447121,-0.911578860589415
-0.9126535023202484,-0.911578860589415
-0.9125837924258512,-0.9139959450163792
-0.915767213260322,-0.9139959450163792
-0.9148377503253551,-0.9132173659992264
-0.9119564033762759,-0.9132173659992264
-0.9156975033659247,-0.9140540491664383
-0.9127696878012403,-0.9140540491664383
-0.9145356764399636,-0.9146467030474469
-0.9151165899029441,-0.9146467030474469
-0.9147680404309579,-0.9144956329899345
-0.9145821450555688,-0.9144956329899345
-0.9126070337046432,-0.9098473879082837
-0.9074484945482575,-0.9098473879082837
-0.9068211054986822,-0.9078137764277417
-0.9091680076003861,-0.9078137764277417
-0.9093539029757751,-0.9099984582691656
-0.9110037061335066,-0.9099984582691656
-0.9110269404413092,-0.908696946378926
-0.9067281612964824,-0.908696946378926
-0.9076111556158439,-0.9053502040871174
-0.9034517962598116,-0.9053502040871174
-0.9032891421632147,-0.9029098680483515
-0.9028941171046337,-0.9029098680483515
-0.9031264880666175,-0.9039208647279635
-0.905078358138751,-0.9039208647279635
-0.9056360442649184,-0.905164278463411
-0.9050551308019379,-0.905164278463411
-0.9070070008740714,-0.9061636476853767
-0.9056825128805236,-0.9061636476853767
-0.9025920432192421,-0.9014921501233193
-0.9007563516571111,-0.9014921501233193
-0.9047065743589622,-0.9040719354824459
-0.9038003527027874,-0.9040719354824459
-0.904660105743357,-0.9017013220198395
-0.8991065484993798,-0.9017013220198395
-0.9024990990170423,-0.9012481162192898
-0.9003613265985302,-0.9012481162192898
-0.8964110899547002,-0.8946010825176816
-0.8931579731678111,-0.8946010825176816
-0.8912525647402934,-0.8876867574990448
-0.8844907049837603,-0.8876867574990448
-0.8835844833275855,-0.8836427448539226
-0.8840724525883663,-0.8836427448539226
-0.8825853104982214,-0.8792500940445207
-0.8762881787236771,-0.8792500940445207
-0.8751495791345291,-0.8748225680197717
-0.8748707465279295,-0.8748225680197717
-0.8752425303077184,-0.8762867891274176
-0.8777056109194247,-0.8762867891274176
-0.8810981544660977,-0.8781693575883281
-0.8756143210584967,-0.8781693575883281
-0.8795645367893583,-0.8791919820012096
-0.8791927530095694,-0.8791919820012096
-0.8824458837384375,-0.8818415185892697
-0.8816093580346811,-0.8818415185892697
-0.8817952534100703,-0.8840494655043287
-0.886674952988867,-0.8840494655043287
-0.8826782477294318,-0.8825387679868235
-0.8827711989026212,-0.8825387679868235
-0.8837006688085774,-0.8824458042028795
-0.8815628894190759,-0.8824458042028795
-0.8813305254280815,-0.8772396932039431
-0.8735230172555898,-0.8772396932039431
-0.8737089056599895,-0.8730562000022727
-0.8727794427250226,-0.8730562000022727
-0.8737089056599895,-0.8725448863277578
-0.871757035587856,-0.8725448863277578
-0.8724076589452339,-0.8744274582328937
-0.876822616600063,-0.8744274582328937
-0.8799363275401366,-0.8821901450601887
-0.8848160201479439,-0.8821901450601887
-0.8947613007389478,-0.8936946713930496
-0.8929953121002245,-0.8936946713930496
-0.8962484428290926,-0.8985056404488033
-0.9011281424078894,-0.8985056404488033
-0.9063796187954856,-0.9050364537166975
-0.9040559579725738,-0.9050364537166975
-0.9055895686783237,-0.9060125805568848
-0.9067978711908796,-0.9060125805568848
-0.9053572046873295,-0.9054780323022931
-0.9059613524581126,-0.9054780323022931
-0.9057289884671182,-0.9078718807336604
-0.9103763101129418,-0.9078718807336604
-0.9103298414973366,-0.9073605718548535
-0.9047530429745674,-0.9073605718548535
-0.9063796187954856,-0.9085226404920714
-0.9110269404413092,-0.9085226404920714
-0.9138618048328042,-0.9146118342913291
-0.9157207376737273,-0.9146118342913291
-0.9175796705146504,-0.9175634646392077
-0.9179049787078446,-0.9175634646392077
-0.9233888260574246,-0.9239315351148395
-0.9248294995319641,-0.9239315351148395
-0.9221340479582741,-0.9177958773906271
-0.913815336217199,-0.9177958773906271
-0.9164643122042945,-0.9177958773906271
-0.9194850719711787,-0.9177958773906271
-0.9210186896479181,-0.9203059210992058
-0.9199498069241568,-0.9203059210992058
-0.922784671315652,-0.922583549896472
-0.9227382027000468,-0.922583549896472
-0.9236211970194084,-0.9249309032789803
-0.9265954811996979,-0.9249309032789803
-0.9215763688030961,-0.9192368275718227
-0.9172543553504667,-0.9192368275718227
-0.9181838182854336,-0.9172845707017013
-0.9167431517818834,-0.9172845707017013
-0.9212510606099019,-0.9225603111095181
-0.9242253447901916,-0.9225603111095181
-0.9271066917392707,-0.9288818873846484
-0.9310104458255166,-0.9288818873846484
-0.9281291058474268,-0.9300904193846591
-0.9324046367424721,-0.9300904193846591
-0.9345888847475788,-0.9346224178163299
-0.9350071441139624,-0.9346224178163299
-0.9343565207565845,-0.9319264619389966
-0.929848611928566,-0.9319264619389966
-0.92603780204452,-0.9267669497157552
-0.9278502662698379,-0.9267669497157552
-0.9345424161319736,-0.9302066269008225
-0.9262236974199092,-0.9302066269008225
-0.9230170422776357,-0.9228392044274105
-0.9230170422776357,-0.9228392044274105
-0.921669313005296,-0.9165408510492288
-0.9117705080008868,-0.9165408510492288
-0.9142335955835825,-0.9161225134346996
-0.9183697136608228,-0.9161225134346996
-0.9107945764503148,-0.9072676126134357
-0.904102426588179,-0.9072676126134357
-0.9056360442649184,-0.9061055503082108
-0.9069372979506636,-0.9061055503082108
-0.9040094754149897,-0.9038511443198083
-0.9040559579725738,-0.9038511443198083
-0.9048459941477567,-0.9064309234907076
-0.9083779644542137,-0.9064309234907076
-0.9089356436093917,-0.9035490027710749
-0.8985256280654097,-0.9035490027710749
-0.8900210209489455,-0.8908359731945589
-0.892019373578663,-0.8908359731945589
-0.8899745523333403,-0.892137492044193
-0.894668342594769,-0.892137492044193
-0.8948542379701582,-0.8947172883297604
-0.8949471891433475,-0.8947172883297604
-0.893692411044197,-0.8936946679068388
-0.8940641948239858,-0.8936946679068388
-0.8898351325445457,-0.8867687238876866
-0.8840724525883663,-0.8867687238876866
-0.8813305254280815,-0.8813999352022673
-0.8818417359676544,-0.8813999352022673
-0.8875114647506446,-0.885908784307545
-0.8846766003591494,-0.885908784307545
-0.8913222746346906,-0.889883078764764
-0.8888127254073791,-0.889883078764764
-0.8883944590700061,-0.887210306150347
-0.8863961064402885,-0.887210306150347
-0.8829570942780103,-0.8822366304445791
-0.8818882045832596,-0.8822366304445791
-0.8823994151228323,-0.8808886201160027
-0.8797504321647475,-0.8808886201160027
-0.874545431363746,-0.8762170643365034
-0.8782632900746026,-0.8762170643365034
-0.8731977020914061,-0.8735907598236649
-0.8743595359883568,-0.8735907598236649
-0.8785886052387863,-0.8759149258726409
-0.8736159684287791,-0.8759149258726409
-0.876636721224674,-0.8766586488285607
-0.8770549805910575,-0.8766586488285607
-0.8797039635491423,-0.8794708842346581
-0.879611012375953,-0.8794708842346581
-0.8830965070958153,-0.8841656718880505
-0.8856060632941163,-0.8841656718880505
-0.8726865054938122,-0.874543672128511
-0.8767761479844578,-0.874543672128511
-0.8733835904958058,-0.8685705586156842
-0.8641354158197639,-0.8685705586156842
-0.8676209105396263,-0.8670133639407976
-0.86678438483587,-0.8670133639407976
-0.8661802370650867,-0.8629925463439895
-0.8601851861469234,-0.8629925463439895
-0.8604640326955019,-0.8632714543045977
-0.8664590836136652,-0.8632714543045977
-0.8704557749311215,-0.8688726981756073
-0.8676673791552315,-0.8688726981756073
-0.8693868991783495,-0.8696861661642682
-0.8703628376999111,-0.8696861661642682
-0.8660872998338763,-0.8652005172265979
-0.864693094974942,-0.8652005172265979
-0.8598598849247187,-0.8630622820535171
-0.8666449789890542,-0.8630622820535171
-0.8648325217347259,-0.8597619496263691
-0.8550731365191112,-0.8597619496263691
-0.8675744419240212,-0.8678965542809572
-0.8685968490611878,-0.8678965542809572
-0.8656225579099088,-0.8631320003292526
-0.8610217118506799,-0.8631320003292526
-0.858651568470184,-0.8572983067812711
-0.8563279006762827,-0.8572983067812711
-0.8531212525049988,-0.8549044072399778
-0.8570714891488288,-0.8549044072399778
-0.8498216531605256,-0.8487917890323408
-0.8481486156949916,-0.8487917890323408
-0.8509370114708815,-0.8496749807470347
-0.8487992390523694,-0.8496749807470347
-0.8483345110703808,-0.8473507869053287
-0.8467544108360572,-0.8473507869053287
-0.8494034007651315,-0.8477691487744178
-0.8465220538160523,-0.8477691487744178
-0.8452672687459124,-0.848954476677923
-0.8530283013318095,-0.848954476677923
-0.8499610729493201,-0.8485361255342257
-0.8474979853666244,-0.8485361255342257
-0.8452208001303072,-0.848396677456318
-0.8519594255790377,-0.848396677456318
-0.8452672687459124,-0.8459562699015477
-0.8470332573846356,-0.8459562699015477
-0.84726562137563,-0.8491171712818966
-0.8513552638662756,-0.8491171712818966
-0.8519129430214536,-0.8503025087881521
-0.8490780786299584,-0.8503025087881521
-0.8507975847110976,-0.8496284980839169
-0.8488457216099535,-0.8496284980839169
-0.8458714165166956,-0.8441666358784758
-0.8428506637208008,-0.8441666358784758
-0.839829910924906,-0.8383561440389989
-0.8372738791400104,-0.8383561440389989
-0.8393187003853332,-0.8398901120962531
-0.8408523110910832,-0.8398901120962531
-0.8450349117259075,-0.8448639021615099
-0.8450813803415127,-0.8448639021615099
-0.8428041951051956,-0.8432369656823261
-0.844058973204346,-0.8432369656823261
-0.8451278489571179,-0.8470951266953519
-0.8494498693807367,-0.8470951266953519
-0.8502399055559196,-0.8552762674739872
-0.8606963897155068,-0.8552762674739872
-0.8595345627895457,-0.8608775517003752
-0.862601805114014,-0.8608775517003752
-0.8549801853459219,-0.8550903373660482
-0.855584333116705,-0.8550903373660482
-0.8534000990535773,-0.8530682992041343
-0.8531212525049988,-0.8530682992041343
-0.856560278609256,-0.863015792742862
-0.8698516271603383,-0.863015792742862
-0.8689686328409767,-0.8687797337710723
-0.8689686328409767,-0.8687797337710723
-0.8689221642253715,-0.8664323270834836
-0.8643213111951531,-0.8664323270834836
-0.8696657317849491,-0.870081269904383
-0.8708740412684943,-0.870081269904383
-0.8768690852156682,-0.8753338811221034
-0.8741736475839571,-0.8753338811221034
-0.8746848581235298,-0.8735907667961529
-0.8728723938982119,-0.8735907667961529
-0.8691080526297712,-0.8677106184041372
-0.8666914476046595,-0.8677106184041372
-0.8613470270148635,-0.8581117830523198
-0.8552590318945004,-0.8581117830523198
-0.8573503217554284,-0.8611796959248454
-0.8653902008899038,-0.8611796959248454
-0.862044125958836,-0.8603894778328828
-0.8591163103941516,-0.8603894778328828
-0.8612076002550796,-0.8605521644873084
-0.8602781373201127,-0.8605521644873084
-0.8650648787547308,-0.8642011216545552
-0.8637171634243699,-0.8642011216545552
-0.865994348660687,-0.8653167246839775
-0.8650184101391256,-0.8653167246839775
-0.8653902008899038,-0.8663626089244364
-0.8677138686838051,-0.8663626089244364
-0.8722217635698447,-0.8724519220928476
-0.8730582892736011,-0.8724519220928476
-0.8748242639703454,-0.8766121702916193
-0.8787745006141754,-0.8766121702916193
-0.8834682908756042,-0.8793314313795065
-0.8755678385009126,-0.8793314313795065
-0.8795645367893583,-0.8765424420255181
-0.8738948010353786,-0.8765424420255181
-0.8753354745099182,-0.8755663018311023
-0.8761720002136747,-0.8755663018311023
-0.8821205685742539,-0.8822598696501579
-0.8827711989026212,-0.8822598696501579
-0.8841189212039715,-0.8845607798200005
-0.8853736993031219,-0.8845607798200005
-0.8847230689747546,-0.8848629170283695
-0.8853736993031219,-0.8848629170283695
-0.8778450307082192,-0.8761240967828507
-0.8747777953547402,-0.8761240967828507
-0.8763578886180744,-0.8760311292249836
-0.8760790420694959,-0.8760311292249836
-0.8787280250275809,-0.8798659930531821
-0.8813770010146762,-0.8798659930531821
-0.8837471374241826,-0.883375466260526
-0.8833753536443938,-0.883375466260526
-0.8835147734331883,-0.8835846364190914
-0.8840259700307822,-0.8835846364190914
-0.8843048165793606,-0.8787271553207361
-0.8735230172555898,-0.8787271553207361
-0.8761255176560906,-0.8766586523147997
-0.8775661911306302,-0.8766586523147997
-0.8800757473289311,-0.877936944146198
-0.8761720002136747,-0.877936944146198
-0.8750101593457346,-0.8751944279867786
-0.8757537269053123,-0.8751944279867786
-0.8744060115749515,-0.8733351030698417
-0.8726400229362281,-0.8733351030698417
-0.8706416703065106,-0.869593194824992
-0.8689221642253715,-0.869593194824992
-0.871338769250483,-0.8684078656509374
-0.8658549219009031,-0.8684078656509374
-0.8632524215004024,-0.8621093642680585
-0.8613470270148635,-0.8621093642680585
-0.8634383168757914,-0.8636665628077643
-0.8642748425795479,-0.8636665628077643
-0.8626482737296192,-0.8633644189676379
-0.8644607309839476,-0.8633644189676379
-0.8615793840348684,-0.8608310658239752
-0.8604640326955019,-0.8608310658239752
-0.863577736664586,-0.8628066169782374
-0.8624159097386248,-0.8628066169782374
-0.8617188107946523,-0.8629693138898918
-0.8646001577437316,-0.8629693138898918
-0.8538183584199607,-0.8544395713865633
-0.8554449202989001,-0.8544395713865633
-0.8568855937734396,-0.8556713845814489
-0.854840758586138,-0.8556713845814489
-0.8575362171308174,-0.855764356581937
-0.8543760375751387,-0.855764356581937
-0.8538648270355659,-0.8532309899658151
-0.8529818327162043,-0.8532309899658151
-0.8573503217554284,-0.86004084410401
-0.8631130017116079,-0.86004084410401
-0.8606963897155068,-0.8596689743327661
-0.8590233592209623,-0.8596689743327661
-0.858651568470184,-0.8572053418277648
-0.856142012271883,-0.8572053418277648
-0.8550266539615271,-0.8543930853545829
-0.8541436735841443,-0.8543930853545829
-0.8493104426209528,-0.8484896393564605
-0.8480556645218024,-0.8484896393564605
-0.8498681217761308,-0.8483734308795509
-0.84726562137563,-0.8483734308795509
-0.8466614736048468,-0.8473507869053287
-0.8484274483015912,-0.8473507869053287
-0.8443842744265508,-0.8426559111108958
-0.8413170530150508,-0.8426559111108958
-0.8333236424961804,-0.833080183765323
-0.83323070526497,-0.833080183765323
-0.83206886439703,-0.831778618490453
-0.8318829690216408,-0.831778618490453
-0.8173833109870132,-0.8156949823087003
-0.8144090268067237,-0.8156949823087003
-0.8197534473965197,-0.8241319381553459
-0.8289086848413512,-0.8241319381553459
-0.8238430968581547,-0.8227141594841832
-0.8219841640172316,-0.8227141594841832
-0.8251443435729104,-0.8209477488289857
-0.8171509539670084,-0.8209477488289857
-0.8168256318318353,-0.8155555246490468
-0.8146878594133232,-0.8155555246490468
-0.8137119278627511,-0.8105584136168781
-0.8078098211467877,-0.8105584136168781
-0.8057649999014649,-0.8060261361040826
-0.8066944698074212,-0.8060261361040826
-0.8026512959323808,-0.8030975784776951
-0.8039525426471366,-0.8030975784776951
-0.8000952641474852,-0.8003549549341716
-0.8010247270824521,-0.8003549549341716
-0.8049749637262821,-0.8048872555482955
-0.805207320746287,-0.8048872555482955
-0.8075309745982093,-0.8062817954427801
-0.8054396847372813,-0.8062817954427801
-0.8110164693180717,-0.8113021701742479
-0.8119924217816121,-0.8113021701742479
-0.8109700007024665,-0.8110232610692921
-0.8114812112420393,-0.8110232610692921
-0.8057185312858598,-0.8048872555482955
-0.8044637531867093,-0.8048872555482955
-0.8060438325080646,-0.8063050391004741
-0.8069733024140208,-0.8063050391004741
-0.819428132232336,-0.81839109286154
-0.8177551017377915,-0.81839109286154
-0.8145949221821128,-0.8097216892616592
-0.8052537963328816,-0.8097216892616592
-0.8027442331635912,-0.8075136530536365
-0.8126895207255845,-0.8075136530536365
-0.8149202373462965,-0.810790842589248
-0.8070662535872101,-0.810790842589248
-0.8159426375124736,-0.8174149184727774
