AMZN,NOV,EQIX,CTAS,CRM,BSX,IT,V,MSI,CLX,WAT
-0.1474793579952917,0.12500252602383222,-0.120496294758387,-0.18445692464477464,-0.15187989529957466,-0.27030044878322973,-0.1650142734880848,-0.1769344131752386,-0.10311474015173727,-0.19193930434872153,-0.14515016371932288
-0.1466861366465249,0.1097443122260383,-0.12289889408490598,-0.183724442389344,-0.1451599702194175,-0.26806456495883213,-0.16070364828903544,-0.16804445082276218,-0.10024495036504621,-0.19102613307869334,-0.14042896115107098
-0.14772879924552096,0.07012430326717864,-0.12420937554028195,-0.1868985694194193,-0.1497276603591089,-0.2730953035637268,-0.1656020871477165,-0.1740252739487885,-0.10870717548960718,-0.19575799177997477,-0.14748831249059924
-0.14496499354241155,0.0816641238144286,-0.1139437874981811,-0.1864590726148524,-0.14791606895968967,-0.2730953035637268,-0.1651449015140861,-0.17095359004921223,-0.10480720763284719,-0.19185627150540016,-0.15508721023516628
-0.14496000745785037,0.09692233761222233,-0.11363800515914918,-0.18255244470107523,-0.14731220515988327,-0.26974147782713037,-0.16018113618503027,-0.17049852944171104,-0.1041449462920533,-0.1881206169174682,-0.15369333628237272
-0.1471101898168518,0.09756344176726506,-0.11938238052215112,-0.1807944574828077,-0.15341279123428408,-0.2722568404661183,-0.16390394772444794,-0.17361896806359506,-0.10723548050226,-0.18488303271845996,-0.1593138400337434
-0.14359805275071175,0.12705407016867276,-0.10324137230428827,-0.17488568159895282,-0.1433793528581667,-0.2689030147295218,-0.16070364828903544,-0.17018974540060472,-0.0985525109541834,-0.1800681411738572,-0.1477131120577546
-0.14311413611627957,0.12654119769334254,-0.10131929284307306,-0.17146737518879607,-0.14212515238816695,-0.26526969685141627,-0.14783707424751374,-0.16533031808607157,-0.1041449462920533,-0.18131338048166853,-0.1520746284575914
-0.14300937505409525,0.16821269655352336,-0.0994627357882379,-0.17093022898612215,-0.13859486807756513,-0.26526969685141627,-0.1463348893206214,-0.16578539109304438,-0.09686007154332062,-0.17832483147712214,-0.14789297229437834
-0.14424161543921524,0.15872442015111413,-0.10024903799257365,-0.17039306415517688,-0.13693812324271928,-0.26750559400273266,-0.1382361261117794,-0.16469648189712757,-0.09921477229497727,-0.17932097225496954,-0.1461393778683373
-0.14524436652469347,0.15551889937590047,-0.10616815088184746,-0.1726881975761184,-0.147265755915765,-0.26946198568562124,-0.14274270580720497,-0.16750812407843366,-0.10694113589074106,-0.18239255410283725,-0.15742535900644267
-0.14524436652469347,0.15975016510177475,-0.1149266569216569,-0.17215105137344444,-0.15415600276644545,-0.27030044878322973,-0.14287333383320622,-0.1701572339860851,-0.10885434779536662,-0.18189448371391356,-0.16349549619695647
-0.1480131659247069,0.14795393543861954,-0.12071472499817068,-0.17166271124155275,-0.15791855692390733,-0.27337478237831714,-0.14528989002735937,-0.17238379470075496,-0.11452035525099273,-0.18114731479502585,-0.16934079951548245
-0.14857690558617473,0.1583397793554963,-0.12158837930175465,-0.1716138865424992,-0.16095335112888923,-0.27030044878322973,-0.1415017520175668,-0.17488664044148314,-0.11805240637847768,-0.18206048606505404,-0.16646310433916725
-0.15007853917211147,0.1578269068801659,-0.12008129729946325,-0.17303002635430692,-0.15997788156300216,-0.2716978695100189,-0.1449633324197303,-0.1717987132341187,-0.12011276251861545,-0.18056621156278085,-0.16596849726466004
-0.14856692580470957,0.16834092823323588,-0.11643373892394834,-0.1687327449632877,-0.15531728112193996,-0.2711388985539195,-0.14333051946683664,-0.16944214405978536,-0.1144467550629894,-0.17492118159147121,-0.1604829144193816
-0.14975426859175056,0.18039362125581596,-0.11510139444792877,-0.17097905368517566,-0.15928111927495917,-0.2716978695100189,-0.14241614819957593,-0.16446895159337693,-0.12018636270661875,-0.17790973059601764,-0.16246130841257797
-0.14929529760480986,0.17449550642423828,-0.11313565560097714,-0.17786449120454267,-0.16115464693758091,-0.2700209566417206,-0.14333051946683664,-0.16271371959293965,-0.11658071139113048,-0.1729288367002743,-0.1582796522493649
-0.14902589679165024,0.18565063193235098,-0.12401280832114185,-0.17830398800910952,-0.14858188083583293,-0.271977361651528,-0.14169770651394292,-0.16338005479693174,-0.10922226452464164,-0.17367594228365985,-0.15149010841718855
-0.14468562056012962,0.20437077562126396,-0.12425306825379374,-0.17766915515178597,-0.1420632279380988,-0.2714183906954286,-0.14287333383320622,-0.1673293484969908,-0.102967595916225,-0.17251373581916982,-0.15202965482222736
-0.14362799209510727,0.18821504855252183,-0.12012499001297504,-0.17952481039643187,-0.14817928921844953,-0.2770081002564227,-0.1475758181955111,-0.16674426703035453,-0.11039961490046997,-0.17774372824487708,-0.1611573474256801
-0.14476544358716525,0.18000898046019803,-0.13200687517725915,-0.1799643072009987,-0.15462051883389694,-0.2803619259930192,-0.15005770086003908,-0.16882455117862952,-0.11488827198026769,-0.17849083382826264,-0.16515917765710186
-0.14624712522251454,0.16975136822303366,-0.13364500199231064,-0.18020846795280893,-0.16124754542581748,-0.2820388521882362,-0.15828709209488237,-0.17178245752685886,-0.11930332887206214,-0.1815624156761304,-0.16470950991312625
-0.14923542652836172,0.16410966250736148,-0.13443130419664637,-0.17986663917462037,-0.16341526738536746,-0.27840553431013065,-0.15704613830524417,-0.17251381555989,-0.10076003940008055,-0.18289062449176094,-0.16731743188692202
-0.14775873858991645,0.2407853180484292,-0.08959031551219256,-0.17527635370446615,-0.16451460947765947,-0.28846702484683884,-0.15652365111598743,-0.1650865444745328,-0.10318834033974057,-0.17666449128820627,-0.1584145731554571
-0.13912307611261132,0.24527299289020882,-0.07897525241754798,-0.1715650432151744,-0.15386180846951714,-0.2814798812321368,-0.15208239789093664,-0.1612347602190892,-0.10112798419960277,-0.17458911355368803,-0.14955665375452373
-0.13973670706906213,0.2501453627711258,-0.09028923228950472,-0.17073489293336547,-0.16256365853275107,-0.283156794100435,-0.1484902143775203,-0.15847188515956243,-0.10142230074087445,-0.1752532496292544,-0.15382822288363246
-0.14112858589591057,0.227835111754901,-0.09771542718106997,-0.16990472402328524,-0.16490170226282433,-0.28287730195892585,-0.1519517698649354,-0.16134851297149286,-0.09686007154332062,-0.17799276343933892,-0.1566609444245836
-0.14173223707089627,0.24578591960905885,-0.10439897925403595,-0.1698558993242317,-0.164576545740862,-0.2817593600467271,-0.1548908381630937,-0.16396513626356798,-0.09980346151801506,-0.18255855645397773,-0.1573803853710786
-0.14237080606249577,0.23347676322705366,-0.10160324548923678,-0.1684885842114775,-0.16953132866571816,-0.28427473601263387,-0.15097207212729982,-0.16102347322312677,-0.10076003940008055,-0.18206048606505404,-0.16601347090002413
-0.140295453033626,0.26707042567462325,-0.09544387266731105,-0.1649237664476176,-0.15884756543254175,-0.27896450526623,-0.13595019794362764,-0.15824435485581176,-0.1062788745499472,-0.18587917349630734,-0.15832462588472898
-0.14078435575261933,0.2693783789353693,-0.09712569219587436,-0.16433777691761886,-0.15195731858186132,-0.2803619259930192,-0.12870050444641995,-0.15816308871898452,-0.1047336074448439,-0.18820358642528737,-0.1588192329592362
-0.13950223168485923,0.2848930018490687,-0.09522544242752738,-0.1648749417485641,-0.14582578209556074,-0.27840553431013065,-0.12837394683879091,-0.15918698748533386,-0.09744876076635835,-0.19260344042428787,-0.15126527454520075
-0.14058979188193427,0.2796360454160531,-0.09262630920964361,-0.16399594813943033,-0.14757542541864316,-0.2770081002564227,-0.12948424768767938,-0.15796806982975353,-0.09921477229497727,-0.18895075534417508,-0.14861241324087338
-0.14074943793600556,0.28784211350837685,-0.08908793262624523,-0.16448426964305074,-0.1441535384284964,-0.27365427451982627,-0.1287658309167949,-0.16225865898543848,-0.10134872862311835,-0.18820358642528737,-0.151804855255072
-0.14140297279363137,0.29271448338929384,-0.08830163042190946,-0.16355645133486343,-0.1409329236207727,-0.2725363326076274,-0.12510832093300356,-0.16131602635591652,-0.09862611114218668,-0.1851320679129218,-0.15140016114646043
-0.14155762515079864,0.2813028402782368,-0.09035475469588476,-0.16424010889124052,-0.1327110766440745,-0.27337478237831714,-0.11883832517343144,-0.16256743062707318,-0.10407134610405001,-0.18538110310738365,-0.15423291699224403
-0.14118346327545475,0.2786103004653924,-0.09273549100176014,-0.16448426964305074,-0.1367213522280777,-0.2747722164320251,-0.12706769149352629,-0.16001584256350887,-0.10208456208166841,-0.17948703794161217,-0.15733541173571455
-0.13907319242997118,0.28322620698688455,-0.08439198242087449,-0.1613101426129755,-0.13429039819663358,-0.27281581142221767,-0.12739424910115535,-0.16136478107822425,-0.10304116803398113,-0.18330572537286544,-0.15283900873461803
-0.13701280526712775,0.3036131997815009,-0.08236068783976747,-0.1622379609211628,-0.12990850503341542,-0.27337478237831714,-0.1264145762782682,-0.16035715041860643,-0.09811102210715222,-0.1821435189083754,-0.16255125568330608
-0.13720238305325166,0.30745982471175737,-0.07489083356246577,-0.16121247458659715,-0.1294904618363507,-0.2711388985539195,-0.12341020642448343,-0.1619661058526488,-0.10046572285880888,-0.1806492444061022,-0.16664296457579103
-0.13761146274520938,0.2983561348614469,-0.06971436349179122,-0.16145663533840734,-0.12896399769256245,-0.27057992759782,-0.1228876943204782,-0.1628274723453434,-0.09972986133001173,-0.18131338048166853,-0.16443973671060683
-0.1380604615630278,0.30297204138293893,-0.06956145565838757,-0.16287279377848635,-0.128855623998376,-0.2700209566417206,-0.12092832375995548,-0.16386762681895248,-0.09972986133001173,-0.1830566901784036,-0.16331563596033272
-0.13623953586894846,0.3028438097032265,-0.0660231124027645,-0.163898280113052,-0.12733822689588495,-0.2730953035637268,-0.12177739347158975,-0.16292498178995893,-0.10112798419960277,-0.18338875821618678,-0.16039296714865348
-0.13718741718722532,0.29220155667044423,-0.06556445555810424,-0.16521677052675263,-0.1302026993303437,-0.2764491293003232,-0.12412862319536803,-0.16446895159337693,-0.10245247881094337,-0.18413586379957225,-0.15836959952009302
-0.13492248637223164,0.2884831634199002,-0.0642321110820847,-0.163898280113052,-0.12746209942229,-0.27365427451982627,-0.12347550798010988,-0.16526530765650405,-0.10208456208166841,-0.18131338048166853,-0.1555818173096735
-0.13583045617699072,0.30245922315112794,-0.05848773571908278,-0.16399594813943033,-0.12665693981379195,-0.2756106795296336,-0.12086299728958066,-0.16364008411573028,-0.10149590092887778,-0.18089827960056407,-0.15427785632277558
-0.1347379022830117,0.29079111668064633,-0.05429413507188411,-0.1658516033840762,-0.13275752588819273,-0.2742132454759257,-0.11746676827254038,-0.1640626457081835,-0.10237890669318724,-0.18230952125951588,-0.15639117122206417
-0.134234033697992,0.29002183508941054,-0.05055919126934558,-0.1651191025003743,-0.13201429072976284,-0.2722568404661183,-0.11602988490127446,-0.163055002649094,-0.098405338648424,-0.18313972302172493,-0.14901707304465248
-0.13468302490346754,0.2778409103871177,-0.057788785613995315,-0.16663292896683163,-0.13652005641938608,-0.2756106795296336,-0.11988332446669347,-0.16520030962640808,-0.10259965111670277,-0.1813963499894877,-0.14942176715326405
-0.13366031425505898,0.3111782179623014,-0.05518965239611155,-0.16604693943683288,-0.1326646273999562,-0.2764491293003232,-0.1192955108070618,-0.16268120817842013,-0.1018638176581528,-0.1776606954015558,-0.1444756964081919
-0.1338548781257441,0.30181806475256584,-0.053617047987440165,-0.1667794216922635,-0.1331910679174759,-0.276169650485733,-0.11093551646096568,-0.16224239087870712,-0.10215816226967162,-0.1756683505103589,-0.14591454399634948
-0.13468302490346754,0.30822910630299316,-0.05510226696908799,-0.165607442632266,-0.13336138968799915,-0.2730953035637268,-0.10871488984844034,-0.1637213502525576,-0.10156947304663393,-0.17641545609374443,-0.14708361838198766
-0.13210878937413925,0.3222050575471822,-0.04619085309587498,-0.1608218024810838,-0.1269201600725518,-0.2722568404661183,-0.1088454929596932,-0.16064967875245292,-0.09112049196993835,-0.1719326325869248,-0.13782103917727523
-0.1282374562986816,0.3511828134732596,-0.055582786834391794,-0.16121247458659715,-0.12586725541124374,-0.2700209566417206,-0.12236520713122141,-0.1603083708973554,-0.08979596928835064,-0.17741166020709395,-0.1310314610402664
-0.12926017455943306,0.3396430471695291,-0.06224450921448954,-0.16199380016935258,-0.1262233977845088,-0.2708594197393292,-0.11955676685906441,-0.16198237395938017,-0.0931808481100762,-0.18123034763834722,-0.13085160080364264
-0.12996858679660298,0.3666974363869589,-0.07390796413898996,-0.16155430336478568,-0.12397826435580644,-0.2714183906954286,-0.12066706770795287,-0.15741547497869357,-0.090605402934904,-0.18297365733508222,-0.12995233392535632
-0.12998853874719046,0.372210964666438,-0.07943390926220825,-0.15901499056376273,-0.12100537097462409,-0.26974147782713037,-0.11746676827254038,-0.15421378261945376,-0.08913370794755676,-0.18646027672855237,-0.1289631197763419
-0.12768869772792582,0.38285321769922026,-0.04896475716780585,-0.15725700334549517,-0.11437834438270354,-0.2658286678075157,-0.11720551222053777,-0.15174346069271674,-0.08376204510344952,-0.18430192948621496,-0.12217354163933306
-0.12717484936144088,0.3884948691713731,-0.06036612246678616,-0.15969864812013979,-0.11060033864556036,-0.26471072589531686,-0.1158339553196467,-0.15292986693377753,-0.08067148282299574,-0.19559198942883427,-0.12266814871384027
-0.12880618965705348,0.3752881995184199,-0.06209160138108582,-0.1621402928947844,-0.11256675298328433,-0.2658286678075157,-0.11942613883306306,-0.1535474598149334,-0.08339412837417455,-0.19965971205454924,-0.12320772942371154
-0.1284320277817096,0.36195329818575434,-0.054534395004535954,-0.1608706458084086,-0.11546222308217999,-0.2666671309051242,-0.12066706770795287,-0.15388874287108767,-0.08604314566710289,-0.19260344042428787,-0.12176888183555395
-0.1269703057092907,0.3525932534630575,-0.054665439817296005,-0.16194497547029907,-0.11284547207426265,-0.26638763876361504,-0.12190799658284264,-0.15205225713329476,-0.08214317781034294,-0.18845268495525141,-0.12280303531509996
-0.1274043310487399,0.33425775056976237,-0.06049716727954622,-0.16228680424848763,-0.11588026627924465,-0.2655491889929254,-0.12367143756173757,-0.15234478546714125,-0.08604314566710289,-0.18596220633962868,-0.12244334914668493
-0.1290705967733091,0.34861839685308865,-0.05119261896805302,-0.1649237664476176,-0.11714994195519422,-0.2655491889929254,-0.1308558295033188,-0.1517109492781972,-0.07147342423988469,-0.18886772250085376,-0.12424188290325755
-0.1304026121360522,0.338489070539156,-0.04994762659128166,-0.16155430336478568,-0.11967377084860631,-0.26974147782713037,-0.13261927048221384,-0.1537587220119526,-0.07647717035471688,-0.18421889664289362,-0.12455662974114101
-0.1315699953601629,0.32900079413674677,-0.054862007036436095,-0.16135896731202906,-0.12190342907135873,-0.2700209566417206,-0.13934645187541628,-0.15242605160396852,-0.07853752649485467,-0.18895075534417508,-0.1268048312416893
-0.1329618817993542,0.30579292136253466,-0.0510615741552929,-0.16243329697391948,-0.1268427367902651,-0.27057992759782,-0.13947707990141758,-0.15574149671561202,-0.08339412837417455,-0.18380379576178912,-0.13022210712787574
-0.12950961580966233,0.32835963573818466,-0.040446511060648255,-0.1603334809774634,-0.12027765827468133,-0.26918250687103096,-0.1394117534310427,-0.15348243698589425,-0.0791262157178924,-0.18695841045297817,-0.1268048312416893
-0.1306420736048163,0.32797504918608616,-0.03684261207086985,-0.16111480656021882,-0.1210363450127925,-0.2669466230466333,-0.1408486368023087,-0.15288111221146977,-0.0805979107052396,-0.1834717277240059,-0.13035699372913542
-0.13179449857524347,0.333616700658239,-0.04300198489279564,-0.159845159473843,-0.12343632500606823,-0.26834404377342247,-0.14274270580720497,-0.14889931949636265,-0.0800828216702051,-0.1815624156761304,-0.12662497100506553
-0.13249791711550948,0.33592465391898507,-0.0466932359818223,-0.15774534347738686,-0.12064925222762767,-0.26918250687103096,-0.1418936360955707,-0.15008572573742346,-0.08251109453961795,-0.1806492444061022,-0.1272994383161965
-0.12984386617148835,0.3200253359661485,-0.04638745364279037,-0.15735467137187353,-0.11430094472668548,-0.26834404377342247,-0.13973833595342022,-0.14599015547096944,-0.07802243745982027,-0.17558531766703755,-0.12590556436340297
-0.1275739492719335,0.33092405235835565,-0.045033246146127234,-0.1571105106200633,-0.11307771829485415,-0.264990218036826,-0.13810552300052656,-0.14412115831865688,-0.07669791477823246,-0.17118552700353928,-0.12532104432300012
-0.12855175470992022,0.3255388642456276,-0.05055919126934558,-0.15735467137187353,-0.11787767828140557,-0.26638763876361504,-0.13647271004763284,-0.14316228238134673,-0.07493190324961353,-0.16944221730680423,-0.12577067776214323
-0.12827737542454234,0.3319497973090163,-0.04800371743719826,-0.15750118272557664,-0.119627321604488,-0.2666671309051242,-0.1342520834351075,-0.1456813590303915,-0.07875829898861739,-0.1643782905677396,-0.12568073049141515
-0.1323183191108507,0.3277185858266613,-0.05427227205124046,-0.15584086353368745,-0.12188795386540886,-0.2708594197393292,-0.13510112823199333,-0.14888305138963132,-0.08324695606841517,-0.16761587476674786,-0.13642713091964925
-0.13529664824757553,0.30463894473216163,-0.06870963104767182,-0.15847782573281746,-0.12495372210855918,-0.2716978695100189,-0.13647271004763284,-0.14777791128539788,-0.08501296759703404,-0.16744980908010518,-0.1435764295299056
-0.13568078990438462,0.3133579395433351,-0.07480348146321752,-0.15930799464289774,-0.12116021753919748,-0.2714183906954286,-0.13595019794362764,-0.14512878897827486,-0.08405636164472129,-0.16911014926902104,-0.14132822802935732
-0.13660871165973118,0.30374143146121335,-0.07148353511960276,-0.15901499056376273,-0.12010733650415806,-0.2716978695100189,-0.13647271004763284,-0.14501503622587109,-0.08398278952696514,-0.16886111407455917,-0.14362140316526964
-0.13570074946731495,0.3088701562145166,-0.06840384870863996,-0.15833133300738564,-0.11877573637814028,-0.2700209566417206,-0.136407383577258,-0.1437636071557712,-0.0820696056925868,-0.1645442929188801,-0.1426321890162552
-0.13582047639552555,0.32207693435450846,-0.06556445555810424,-0.15750118272557664,-0.11674735033781086,-0.26918250687103096,-0.1302680158436872,-0.14169956631528446,-0.07750734842478572,-0.16014450225538182,-0.1377310919065471
-0.1340494419964292,0.3420792321099876,-0.06814175908311979,-0.15662218911644288,-0.1226776146416884,-0.27030044878322973,-0.13719112681851747,-0.13942426327777843,-0.07647717035471688,-0.15532961071077903,-0.13584261087924637
-0.13536649149314603,0.3525932534630575,-0.08004547394027216,-0.1564756777627398,-0.12504662059679578,-0.2764491293003232,-0.14097926482831,-0.14052940338201186,-0.07905264360013625,-0.15375236670068665,-0.14038398751570696
-0.137786074665307,0.33553995887984783,-0.08753719123821738,-0.15891732253738441,-0.12673436309607866,-0.2814798812321368,-0.1438530066560935,-0.1436335862966361,-0.08295261145689625,-0.1590653286342131,-0.14586960466581791
-0.14088912442714652,0.338489070539156,-0.08526563672445846,-0.15833133300738564,-0.12887109920432582,-0.2812003890906277,-0.1473798886138834,-0.14521005511510215,-0.08155451665755233,-0.1687780812312379,-0.14056384775233072
-0.1406247173108909,0.31040882788402685,-0.08111572879077153,-0.1608218024810838,-0.12705950780490666,-0.2848337069687333,-0.14333051946683664,-0.14904558366328596,-0.08633749027862181,-0.17400801032144303,-0.15032103403155037
-0.14352820950514128,0.28514946520849344,-0.08255728838668293,-0.16194497547029907,-0.1279575659016413,-0.2856721567394229,-0.14522458847173292,-0.14928935727482476,-0.07301869134498803,-0.17724559452045127,-0.14712859201735173
-0.14630698868661984,0.26091584748362096,-0.08544037425073032,-0.16140781063935378,-0.13246333159126453,-0.28427473601263387,-0.14679207495425176,-0.14756662428943548,-0.08464505086775903,-0.1771626250126321,-0.14231744217837175
-0.1386641051256706,0.2569410993606906,-0.0897431900178209,-0.1609194705074621,-0.13038851993308542,-0.28287730195892585,-0.14450614678609988,-0.14633146332606692,-0.07272437480371625,-0.1830566901784036,-0.13831564625178244
-0.14133312954806088,0.24578591960905885,-0.0924515716833718,-0.15925915131557294,-0.1314259257621749,-0.28371576505653445,-0.13875863821578466,-0.14560011769250739,-0.07228285788643801,-0.1813963499894877,-0.1371915455015083
-0.1417072914234048,0.23822090142825825,-0.08592089411603412,-0.15637800973636143,-0.13105430818296004,-0.2809209102760374,-0.13065987500694273,-0.13727895630046436,-0.06021500951663585,-0.17732862736377258,-0.12649008440380582
-0.1415676049322638,0.21950081198286484,-0.07189853257852653,-0.15930799464289774,-0.1304659195891035,-0.2820388521882362,-0.15613176703798345,-0.13805908145527485,-0.06330554372684259,-0.17517021678593306,-0.12963758708747283
-0.14061473752942572,0.21924434862343978,-0.08675088903388166,-0.16052881703022007,-0.13280397513231104,-0.2781260421686215,-0.14581237721661616,-0.14114699626316773,-0.060141409328632565,-0.17624945374260392,-0.12401708333610222
-0.1390033491844007,0.23655399807903577,-0.09153422466627598,-0.15930799464289774,-0.128731751471971,-0.27784656335403124,-0.13634208202163153,-0.13731146771498393,-0.05602069704835698,-0.17151759504132244,-0.12113938815978705
-0.1417472029369226,0.21244861203387522,-0.10374372186246028,-0.1622379609211628,-0.13058979211550856,-0.283156794100435,-0.13804019653015168,-0.13942426327777843,-0.05778670857697596,-0.17467214639700937,-0.12734441195156057
-0.1440969352511703,0.19167697844364096,-0.10924783729281035,-0.16409361616580867,-0.13560652311670152,-0.2853926779248327,-0.14391833312646826,-0.14023687504816534,-0.0617602766217392,-0.17865689951490527,-0.1308965744390067
-0.14461577731455916,0.18513775945702057,-0.10400581148798041,-0.1649237664476176,-0.13892003641266182,-0.2834362729150253,-0.14607363326861877,-0.13882293850335398,-0.0617602766217392,-0.17741166020709395,-0.13197570155391677
-0.1445359542875235,0.20847386391094508,-0.10276085243898447,-0.1654121065795093,-0.13808392639226394,-0.2817593600467271,-0.14019552158705065,-0.13831909837460182,-0.059552748175841975,-0.1752532496292544,-0.13224547475643617
-0.14447109712651418,0.20770452807618994,-0.10291372694461273,-0.1655097746058876,-0.1389664856567801,-0.2823183310028265,-0.13777894047814904,-0.13960303885922126,-0.06065652643391415,-0.17168359739246297,-0.13458362352771253
-0.14629202282059353,0.19257454595810852,-0.10754418807137883,-0.1687327449632877,-0.1411806686735827,-0.28427473601263387,-0.14313456497046048,-0.14366609771115565,-0.06404140525563971,-0.17732862736377258,-0.14200269534048826
-0.14746439212926538,0.20398613482564595,-0.10428976413414409,-0.1710278783842292,-0.13955487425063653,-0.28455421482722415,-0.14835958635151902,-0.1435848315743284,-0.06374706064412085,-0.17832483147712214,-0.14024910091444723
-0.1451545713285355,0.20616585640667967,-0.09616465246526675,-0.16970940659879982,-0.13402717793787375,-0.28371576505653445,-0.14457144834172642,-0.1391804648672965,-0.06337914391484582,-0.16487636095666328,-0.13988938044119975
-0.14291957224559446,0.24052885468900437,-0.08740614642545726,-0.1677560833277756,-0.1293510904777273,-0.2817593600467271,-0.14124052088031255,-0.1344023284885339,-0.05962632029359817,-0.1664536683022578,-0.13107643467563046
-0.14088912442714652,0.21924434862343978,-0.0837804177428107,-0.1653632632521845,-0.13154979828857996,-0.2812003890906277,-0.13993426553504795,-0.13328092027756908,-0.05624144147187257,-0.1639631896866351,-0.1325602558991521
-0.13876887380019776,0.21885965358430254,-0.0827320259129548,-0.16580276005675135,-0.11160677043648148,-0.27365427451982627,-0.13575426836199986,-0.1327608368410287,-0.05616786935411636,-0.16446132341106093,-0.13575269791335073
-0.13784593812941234,0.231681736685157,-0.07897525241754798,-0.163898280113052,-0.11056936460739195,-0.2711388985539195,-0.13268457203784026,-0.13038802435890715,-0.0496188561341809,-0.16188781195211688,-0.1289631197763419
-0.13598012244959684,0.21283330707301246,-0.08177098618234727,-0.1644354449439972,-0.10937711221372903,-0.26918250687103096,-0.13059457345131625,-0.13180196090371857,-0.05079620651000922,-0.16321608410324956,-0.13062680123648726
-0.13608987720868518,0.1986008924693986,-0.08786480327011753,-0.16531443855313097,-0.11533835055577497,-0.2700209566417206,-0.13340301372347327,-0.1325658179517977,-0.054990518978288036,-0.16205387763875953,-0.1320656488246449
-0.13423901978255318,0.2006524366142392,-0.0872095458785418,-0.16472844902313227,-0.11303126905073585,-0.26834404377342247,-0.13209675837820864,-0.13173696287362263,-0.0520471290035937,-0.15757105413193992,-0.12855842566773032
-0.1321636667536834,0.2028321581952729,-0.08113755848363982,-0.16316579785762136,-0.11165321968059978,-0.2700209566417206,-0.1302026893733123,-0.1302905149142917,-0.0520471290035937,-0.1562427819808072,-0.12487137657902447
-0.13177453901231317,0.17654705056907888,-0.08115942150428328,-0.1610659818611653,-0.11332546334766412,-0.2725363326076274,-0.12915769008005037,-0.1278039000818801,-0.05189995669783427,-0.14777526869159383,-0.12487137657902447
-0.13263261752208927,0.17218755316349216,-0.0834309426902669,-0.1610659818611653,-0.11428544589446696,-0.2730953035637268,-0.13340301372347327,-0.12954290117400077,-0.05366599629670033,-0.149269543193867,-0.12671491827579365
-0.13155502949413658,0.18282980619627445,-0.08723140889918551,-0.15906383389108755,-0.11445576766499023,-0.2722568404661183,-0.1383014525821543,-0.13124939085160187,-0.05359239610869699,-0.154748507478534,-0.12541095728889576
-0.1308216716094751,0.18052185293552847,-0.09162157676552428,-0.15847782573281746,-0.1145641649854453,-0.2716978695100189,-0.13706052370726451,-0.13048553380352274,-0.046528293853727073,-0.1538353362085058,-0.12666994464042958
-0.1311160180701262,0.17346976147357765,-0.07875682217776431,-0.1568175065409283,-0.11372803133877885,-0.2711388985539195,-0.13732175484451878,-0.12981918620005914,-0.049766000369693184,-0.15242409454955394,-0.12275809598456838
-0.13116590175276635,0.17629058720965407,-0.07257561966297041,-0.15833133300738564,-0.11482738524420519,-0.2708594197393292,-0.13692989568126326,-0.12968916534092406,-0.05079620651000922,-0.14843940476716017,-0.12059980744991577
-0.13390975550528825,0.17128998564902462,-0.06298711870531346,-0.15813599695462896,-0.1121641849921696,-0.26778507281732306,-0.1352970827283696,-0.1295103897594812,-0.05042826171048712,-0.15117885524174257,-0.11835160594936751
-0.1324530195174305,0.17257219395911008,-0.053857307920091996,-0.15906383389108755,-0.1019759000514788,-0.2669466230466333,-0.13079050303294404,-0.12912035198101915,-0.04969242825193704,-0.15009968162057388,-0.11358542974575159
-0.13191921920035815,0.15321094611515437,-0.054228612665504015,-0.15940566266927605,-0.0988327085260418,-0.2689030147295218,-0.1337948978014772,-0.13077806213736926,-0.051384867662799816,-0.15275616258733712,-0.11111239437321552
-0.13217364653514854,0.1416711255679045,-0.05549543473514348,-0.16013814492470674,-0.0994365723258482,-0.2700209566417206,-0.13810552300052656,-0.13188322704054592,-0.05337165168518146,-0.15466553797071483,-0.11192174828560618
-0.13320134326811828,0.13256754420463251,-0.053202050528516454,-0.1603823056765169,-0.09917335206708834,-0.2689030147295218,-0.13895456779741244,-0.13250079512275856,-0.05484334667252866,-0.1556616787485622,-0.1122814687588537
-0.1308715629044581,0.15090299285440825,-0.046846110487450576,-0.15759883212368372,-0.09592176322119624,-0.2669466230466333,-0.14137114890631391,-0.12874653271140202,-0.053150907261665825,-0.1540014018951485,-0.1085494460347838
-0.1276088747008901,0.1818040612456138,-0.04300198489279564,-0.1554501914281741,-0.09284051977209605,-0.2655491889929254,-0.13882393977141114,-0.12616243323331813,-0.04880942248762753,-0.1467790645782443,-0.10396313006779165
-0.1288111833539575,0.181547597886189,-0.04464011170784712,-0.1561338489845512,-0.09445081536282357,-0.2669466230466333,-0.13817082455615298,-0.12869777798909432,-0.05278296246214372,-0.154748507478534,-0.10760520552113342
-0.12706010090544864,0.19244631427839612,-0.04134199505710045,-0.154473529792662,-0.09411017182177703,-0.264990218036826,-0.14039145116867832,-0.12333453534475225,-0.04880942248762753,-0.15615981247298805,-0.10337857572255629
-0.12934497605868694,0.17693169136469677,-0.04446537418157525,-0.16008932022565317,-0.09585983877112808,-0.26471072589531686,-0.14319989144083534,-0.1260811670964909,-0.05094335074552152,-0.16711780437782417,-0.10747031891987373
-0.1284968849427189,0.1703924723780764,-0.04387563919637955,-0.16096831383478694,-0.09524047613910314,-0.2658286678075157,-0.1411098928543113,-0.1254148442919704,-0.04947168382842141,-0.1703553885768324,-0.10657101773675494
